地名,区划码,县级,县级码,县级类,地级,地级码,地级类,省级,省级码,省级类,曾用名,备注,ENG_NAME,VAR_NAME,code,NAME_3,VAR_NAME3,GID_3,TYPE_3,NAME_2,VAR_NAME2,GID_2,TYPE_2,NAME_1,VAR_NAME1,GID_1,TYPE_1,year,crop_px,valid_px,crop_ratio,crop_pct
陈仓区,610304,陈仓区,610304,市辖区,宝鸡市,610300,地级市,陕西省,610000,省,宝鸡县,2003年撤销宝鸡县，设立陈仓区,Chencang,Chén Cāng,610304,Chencang,ChénCāng,610304,District,Baoji,Bǎo Jī,610300,Prefecture City,Shanxi,Shǎn Xī,610000,Province,2010,956511,3335785,0.2867424009640909,28.67
临潼区,610115,临潼区,610115,市辖区,西安市,610100,地级市,陕西省,610000,省,,,Lintong,Lín Tóng,610115,Lintong,LínTóng,610115,District,Xian,Xī Ān,610100,Prefecture City,Shanxi,Shǎn Xī,610000,Province,2010,1009781,1240681,0.8138925316015962,81.39
宜阳县,410327,宜阳县,410327,县,洛阳市,410300,地级市,河南省,410000,省,,,Yiyang,Yí Yáng,410327,Yiyang,YíYáng,410327,County,Luoyang,Luò Yáng,410300,Prefecture City,Henan,Hé Nán,410000,Province,2010,1613219,2184120,0.7386128051572258,73.86
梁园区,411402,梁园区,411402,市辖区,商丘市,411400,地级市,河南省,410000,省,,,Liangyuan,Liáng Yuán,411402,Liangyuan,LiángYuán,411402,District,Shangqiu,Shāng Qiū,411400,Prefecture City,Henan,Hé Nán,410000,Province,2010,748453,937791,0.7981021357637256,79.81
杞县,410221,杞县,410221,县,开封市,410200,地级市,河南省,410000,省,,,Qixian,Qǐ Xiàn,410221,Qixian,QǐXiàn,410221,County,Kaifeng,Kāi Fēng,410200,Prefecture City,Henan,Hé Nán,410000,Province,2010,1473137,1701284,0.865897169432029,86.59
海州区,320706,海州区,320706,市辖区,连云港市,320700,地级市,江苏省,320000,省,,,Haizhou,Hǎi Zhōu,320706,Haizhou,HǎiZhōu,320706,District,Lianyungang,Lián Yún Gǎng,320700,Prefecture City,Jiangsu,Jiāng Sū,320000,Province,2010,291950,381946,0.7643750687269928,76.44
高陵县,610126,高陵县,610126,县,西安市,610100,地级市,陕西省,610000,省,,,Gaoling,Gāo Líng,610126,Gaoling,GāoLíng,610126,County,Xian,Xī Ān,610100,Prefecture City,Shanxi,Shǎn Xī,610000,Province,2010,301218,388539,0.7752580822002424,77.53
潼关县,610522,潼关县,610522,县,渭南市,610500,地级市,陕西省,610000,省,,,Tongguan,Tóng Guān,610522,Tongguan,TóngGuān,610522,County,Weinan,Wèi Nán,610500,Prefecture City,Shanxi,Shǎn Xī,610000,Province,2010,305531,579601,0.5271402223253583,52.71
新密市,410183,新密市,410183,县级市,郑州市,410100,地级市,河南省,410000,省,,,Xinmi,Xīn Mì,410183,Xinmi,XīnMì,410183,County City,Zhengzhou,Zhèng Zhōu,410100,Prefecture City,Henan,Hé Nán,410000,Province,2010,946581,1343141,0.704751772151993,70.48
乾县,610424,乾县,610424,县,咸阳市,610400,地级市,陕西省,610000,省,,,Qianxian,Qián Xiàn,610424,Qianxian,Qián Xiàn,610424,County,Xianyang,Xián Yáng,610400,Prefecture City,Shanxi,Shǎn Xī,610000,Province,2010,1196516,1350772,0.8858016008623217,88.58
华阴市,610582,华阴市,610582,县级市,渭南市,610500,地级市,陕西省,610000,省,,,Huayin,Huà Yīn,610582,Huayin,Huà Yīn,610582,County City,Weinan,Wèi Nán,610500,Prefecture City,Shanxi,Shǎn Xī,610000,Province,2010,449507,914163,0.4917142785258209,49.17
东海县,320722,东海县,320722,县,连云港市,320700,地级市,江苏省,320000,省,,,Donghai,Dōng Hǎi,320722,Donghai,DōngHǎi,320722,County,Lianyungang,Lián Yún Gǎng,320700,Prefecture City,Jiangsu,Jiāng Sū,320000,Province,2010,2309268,2755991,0.8379083966529643,83.79
临渭区,610502,临渭区,610502,市辖区,渭南市,610500,地级市,陕西省,610000,省,,,Linwei,Lín Wèi,610502,Linwei,LínWèi,610502,District,Weinan,Wèi Nán,610500,Prefecture City,Shanxi,Shǎn Xī,610000,Province,2010,1435188,1705711,0.8414016207903918,84.14
凤翔县,610322,凤翔县,610322,县,宝鸡市,610300,地级市,陕西省,610000,省,,,Fengxiang,Fèng Xiáng,610322,Fengxiang,FèngXiáng,610322,County,Baoji,Bǎo Jī,610300,Prefecture City,Shanxi,Shǎn Xī,610000,Province,2010,949119,1667195,0.5692909347736768,56.93
台儿庄区,370405,台儿庄区,370405,市辖区,枣庄市,370400,地级市,山东省,370000,省,,,Taierzhuang,Tái Ér Zhuāng,370405,Taierzhuang,Tái ÉrZhuāng,370405,District,Zaozhuang,Zǎo Zhuāng,370400,Prefecture City,Shandong,Shān Dōng,370000,Province,2010,588201,720698,0.8161546167742938,81.62
礼泉县,610425,礼泉县,610425,县,咸阳市,610400,地级市,陕西省,610000,省,,,Liquan,Lǐ Quán,610425,Liquan,LǐQuán,610425,County,Xianyang,Xián Yáng,610400,Prefecture City,Shanxi,Shǎn Xī,610000,Province,2010,1057349,1369193,0.7722424815201363,77.22
洛龙区,410311,洛龙区,410311,市辖区,洛阳市,410300,地级市,河南省,410000,省,郊区,2000年郊区更名为洛龙区,Luolong,Luò Lóng,410311,Luolong,LuòLóng,410311,District,Luoyang,Luò Yáng,410300,Prefecture City,Henan,Hé Nán,410000,Province,2010,567128,801058,0.7079737047754345,70.8
泾阳县,610423,泾阳县,610423,县,咸阳市,610400,地级市,陕西省,610000,省,,,Jingyang,Jīng Yáng,610423,Jingyang,JīngYáng,610423,County,Xianyang,Xián Yáng,610400,Prefecture City,Shanxi,Shǎn Xī,610000,Province,2010,855508,1052338,0.8129593343583525,81.3
新浦区,320705,新浦区,320705,市辖区,连云港市,320700,地级市,江苏省,320000,省,,,Xinpu,Xīn Pǔ,320705,Xinpu,Xīn Pǔ,320705,District,Lianyungang,Lián Yún Gǎng,320700,Prefecture City,Jiangsu,Jiāng Sū,320000,Province,2010,350444,563999,0.6213557116236021,62.14
郯城县,371322,郯城县,371322,县,临沂市,371300,地级市,山东省,370000,省,,,Tancheng,Tán Chéng,371322,Tancheng,TánChéng,371322,County,Linyi,Lín Yí,371300,Prefecture City,Shandong,Shān Dōng,370000,Province,2010,1274921,1621881,0.786075550549023,78.61
连云区,320703,连云区,320703,市辖区,连云港市,320700,地级市,江苏省,320000,省,,,Lianyun,Lián Yún,320703,Lianyun,LiánYún,320703,District,Lianyungang,Lián Yún Gǎng,320700,Prefecture City,Jiangsu,Jiāng Sū,320000,Province,2010,316768,1047778,0.30232358381260155,30.23
陕县,411222,陕县,411222,县,三门峡市,411200,地级市,河南省,410000,省,,,Shanxian,Shǎn Xiàn,411222,Shanxian,Shǎn Xiàn,411222,County,Sanmenxia,Sān Mén Xiá,411200,Prefecture City,Henan,Hé Nán,410000,Province,2010,972683,2182441,0.44568581693617376,44.57
偃师市,410381,偃师市,410381,县级市,洛阳市,410300,地级市,河南省,410000,省,,,Yanshi,Yǎn Shī,410381,Yanshi,YǎnShī,410381,County City,Luoyang,Luò Yáng,410300,Prefecture City,Henan,Hé Nán,410000,Province,2010,637439,901528,0.7070651161139754,70.71
涧西区,410305,涧西区,410305,市辖区,洛阳市,410300,地级市,河南省,410000,省,,,Jianxi,Jiàn Xī,410305,Jianxi,JiànXī,410305,District,Luoyang,Luò Yáng,410300,Prefecture City,Henan,Hé Nán,410000,Province,2010,39716,107191,0.37051618139582615,37.05
阎良区,610114,阎良区,610114,市辖区,西安市,610100,地级市,陕西省,610000,省,,,Yanliang,Yán Liáng,610114,Yanliang,YánLiáng,610114,District,Xian,Xī Ān,610100,Prefecture City,Shanxi,Shǎn Xī,610000,Province,2010,280792,328009,0.8560496815636156,85.6
武山县,620524,武山县,620524,县,天水市,620500,地级市,甘肃省,620000,省,,,Wushan,Wǔ Shān,620524,Wushan,WǔShān,620524,County,Tianshui,Tiān Shuǐ,620500,Prefecture City,Gansu,Gān Sù,620000,Province,2010,937227,2704915,0.3464903703073849,34.65
二七区,410103,二七区,410103,市辖区,郑州市,410100,地级市,河南省,410000,省,,,Erqi,Èr Qī,410103,Erqi,ÈrQī,410103,District,Zhengzhou,Zhèng Zhōu,410100,Prefecture City,Henan,Hé Nán,410000,Province,2010,78159,211240,0.3700009467903806,37.0
民权县,411421,民权县,411421,县,商丘市,411400,地级市,河南省,410000,省,,,Minquan,Mín Quán,411421,Minquan,MínQuán,411421,County,Shangqiu,Shāng Qiū,411400,Prefecture City,Henan,Hé Nán,410000,Province,2010,1384368,1677212,0.8253983396255214,82.54
丰县,320321,丰县,320321,县,徐州市,320300,地级市,江苏省,320000,省,,,Fengxian,Fēng Xiàn,320321,Fengxian,FēngXiàn,320321,County,Xuzhou,Xú Zhōu,320300,Prefecture City,Jiangsu,Jiāng Sū,320000,Province,2010,1629983,1966398,0.8289181539037367,82.89
西工区,410303,西工区,410303,市辖区,洛阳市,410300,地级市,河南省,410000,省,,,Xigong,Xī Gōng,410303,Xigong,XīGōng,410303,District,Luoyang,Luò Yáng,410300,Prefecture City,Henan,Hé Nán,410000,Province,2010,30198,72426,0.4169497141910364,41.69
沛县,320322,沛县,320322,县,徐州市,320300,地级市,江苏省,320000,省,,,Peixian,Pèi Xiàn,320322,Peixian,PèiXiàn,320322,County,Xuzhou,Xú Zhōu,320300,Prefecture City,Jiangsu,Jiāng Sū,320000,Province,2010,1395771,1762351,0.7919937628769751,79.2
管城回族区,410104,管城回族区,410104,市辖区,郑州市,410100,地级市,河南省,410000,省,,,Guanchenghuizu,Guǎn Chéng Huí Zú,410104,Guanchenghuizu,GuǎnChéngHuíZú,410104,District,Zhengzhou,Zhèng Zhōu,410100,Prefecture City,Henan,Hé Nán,410000,Province,2010,83499,270032,0.3092189073887539,30.92
三原县,610422,三原县,610422,县,咸阳市,610400,地级市,陕西省,610000,省,,,Sanyuan,Sān Yuán,610422,Sanyuan,SānYuán,610422,County,Xianyang,Xián Yáng,610400,Prefecture City,Shanxi,Shǎn Xī,610000,Province,2010,691789,782354,0.8842403822310616,88.42
巩义市,410181,巩义市,410181,县级市,郑州市,410100,地级市,河南省,410000,省,,,Gongyi,Gǒng Yì,410181,Gongyi,GǒngYì,410181,County City,Zhengzhou,Zhèng Zhōu,410100,Prefecture City,Henan,Hé Nán,410000,Province,2010,746031,1408770,0.5295619583040525,52.96
瀍河回族区,410304,瀍河回族区,410304,市辖区,洛阳市,410300,地级市,河南省,410000,省,,,Chanhehuizu,Chán Hé Huí Zú,410304,Chanhehuizu,ChánHéHuíZú,410304,District,Luoyang,Luò Yáng,410300,Prefecture City,Henan,Hé Nán,410000,Province,2010,10472,34707,0.3017258766243121,30.17
芮城县,140830,芮城县,140830,县,运城市,140800,地级市,山西省,140000,省,,,Ruicheng,Ruì Chéng,140830,Ruicheng,RuìChéng,140830,County,Yuncheng,Yùn Chéng,140800,Prefecture City,Shanxi,Shān Xī,140000,Province,2010,1272384,1594820,0.7978229518064734,79.78
开封县,410224,开封县,410224,县,开封市,410200,地级市,河南省,410000,省,,,Kaifeng,Kāi Fēng,410224,Kaifeng,Kāi Fēng,410224,County,Kaifeng,Kāi Fēng,410200,Prefecture City,Henan,Hé Nán,410000,Province,2010,1465545,1689681,0.8673501092809827,86.74
峄城区,370404,峄城区,370404,市辖区,枣庄市,370400,地级市,山东省,370000,省,,,Yicheng,Yì Chéng,370404,Yicheng,YìChéng,370404,District,Zaozhuang,Zǎo Zhuāng,370400,Prefecture City,Shandong,Shān Dōng,370000,Province,2010,627902,859945,0.7301653012692673,73.02
中牟县,410122,中牟县,410122,县,郑州市,410100,地级市,河南省,410000,省,,,Zhongmu,Zhōng Mù,410122,Zhongmu,Zhōng Mù,410122,County,Zhengzhou,Zhèng Zhōu,410100,Prefecture City,Henan,Hé Nán,410000,Province,2010,1503968,1924782,0.7813705656017149,78.14
老城区,410302,老城区,410302,市辖区,洛阳市,410300,地级市,河南省,410000,省,,,Laocheng,Lǎo Chéng,410302,Laocheng,LǎoChéng,410302,District,Luoyang,Luò Yáng,410300,Prefecture City,Henan,Hé Nán,410000,Province,2010,39853,72209,0.5519118115470371,55.19
漳县,621125,漳县,621125,县,定西市,621100,地级市,甘肃省,620000,省,,,Zhangxian,Zhāng Xiàn,621125,Zhangxian,ZhāngXiàn,621125,County,Dingxi,Dìng Xī,621100,Prefecture City,Gansu,Gān Sù,620000,Province,2010,579735,2935303,0.19750431216129988,19.75
单县,371722,单县,371722,县,菏泽市,371700,地级市,山东省,370000,省,,,Shanxian,Shàn Xiàn,371722,Shanxian,Shàn Xiàn,371722,County,Heze,Hé Zé,371700,Prefecture City,Shandong,Shān Dōng,370000,Province,2010,1884399,2231247,0.8445497069575892,84.45
鼓楼区,410204,鼓楼区,410204,市辖区,开封市,410200,地级市,河南省,410000,省,,,Gulou,Gǔ Lóu,410204,Gulou,GǔLóu,410204,District,Kaifeng,Kāi Fēng,410200,Prefecture City,Henan,Hé Nán,410000,Province,2010,54950,85205,0.6449152045067778,64.49
清水县,620521,清水县,620521,县,天水市,620500,地级市,甘肃省,620000,省,,,Qingshui,Qīng Shuǐ,620521,Qingshui,QīngShuǐ,620521,County,Tianshui,Tiān Shuǐ,620500,Prefecture City,Gansu,Gān Sù,620000,Province,2010,1410526,2686788,0.5249859683756217,52.5
禹王台区,410205,禹王台区,410205,市辖区,开封市,410200,地级市,河南省,410000,省,,,Yuwangtai,Yǔ Wáng Tái,410205,Yuwangtai,Yǔ Wáng Tái,410205,District,Kaifeng,Kāi Fēng,410200,Prefecture City,Henan,Hé Nán,410000,Province,2010,44767,81605,0.5485815820109062,54.86
义马市,411281,义马市,411281,县级市,三门峡市,411200,地级市,河南省,410000,省,,,Yima,Yì Mǎ,411281,Yima,YìMǎ,411281,County City,Sanmenxia,Sān Mén Xiá,411200,Prefecture City,Henan,Hé Nán,410000,Province,2010,80031,136329,0.5870431089496733,58.7
千阳县,610328,千阳县,610328,县,宝鸡市,610300,地级市,陕西省,610000,省,,,Qianyang,Qiān Yáng,610328,Qianyang,QiānYáng,610328,County,Baoji,Bǎo Jī,610300,Prefecture City,Shanxi,Shǎn Xī,610000,Province,2010,418671,1351484,0.30978613139334243,30.98
湖滨区,411202,湖滨区,411202,市辖区,三门峡市,411200,地级市,河南省,410000,省,,,Hubin,Hú Bīn,411202,Hubin,HúBīn,411202,District,Sanmenxia,Sān Mén Xiá,411200,Prefecture City,Henan,Hé Nán,410000,Province,2010,165834,277864,0.596817147957274,59.68
永寿县,610426,永寿县,610426,县,咸阳市,610400,地级市,陕西省,610000,省,,,Yongshou,Yǒng Shòu,610426,Yongshou,YǒngShòu,610426,County,Xianyang,Xián Yáng,610400,Prefecture City,Shanxi,Shǎn Xī,610000,Province,2010,620489,1203127,0.5157302595652828,51.57
麟游县,610329,麟游县,610329,县,宝鸡市,610300,地级市,陕西省,610000,省,,,Linyou,Lín Yóu,610329,Linyou,LínYóu,610329,County,Baoji,Bǎo Jī,610300,Prefecture City,Shanxi,Shǎn Xī,610000,Province,2010,460997,2319954,0.19870954337887733,19.87
中原区,410102,中原区,410102,市辖区,郑州市,410100,地级市,河南省,410000,省,,,Zhongyuan,Zhōng Yuán,410102,Zhongyuan,Zhōng Yuán,410102,District,Zhengzhou,Zhèng Zhōu,410100,Prefecture City,Henan,Hé Nán,410000,Province,2010,107770,268226,0.4017880444103107,40.18
上街区,410106,上街区,410106,市辖区,郑州市,410100,地级市,河南省,410000,省,,,Shangjie,Shàng Jiē,410106,Shangjie,Shàng Jiē,410106,District,Zhengzhou,Zhèng Zhōu,410100,Prefecture City,Henan,Hé Nán,410000,Province,2010,36420,82501,0.44144919455521753,44.14
薛城区,370403,薛城区,370403,市辖区,枣庄市,370400,地级市,山东省,370000,省,,,Xuecheng,Xuē Chéng,370403,Xuecheng,XuēChéng,370403,District,Zaozhuang,Zǎo Zhuāng,370400,Prefecture City,Shandong,Shān Dōng,370000,Province,2010,415061,686987,0.6041759159925879,60.42
大荔县,610523,大荔县,610523,县,渭南市,610500,地级市,陕西省,610000,省,,,Dali,Dà Lì,610523,Dali,Dà Lì,610523,County,Weinan,Wèi Nán,610500,Prefecture City,Shanxi,Shǎn Xī,610000,Province,2010,2049598,2297894,0.8919462777656411,89.19
甘谷县,620523,甘谷县,620523,县,天水市,620500,地级市,甘肃省,620000,省,,,Gangu,Gān Gǔ,620523,Gangu,Gān Gǔ,620523,County,Tianshui,Tiān Shuǐ,620500,Prefecture City,Gansu,Gān Sù,620000,Province,2010,1318509,2144227,0.6149111078258039,61.49
荥阳市,410182,荥阳市,410182,县级市,郑州市,410100,地级市,河南省,410000,省,,,Xingyang,Xíng Yáng,410182,Xingyang,Xíng Yáng,410182,County City,Zhengzhou,Zhèng Zhōu,410100,Prefecture City,Henan,Hé Nán,410000,Province,2010,966345,1280370,0.7547388645469669,75.47
顺河回族区,410203,顺河回族区,410203,市辖区,开封市,410200,地级市,河南省,410000,省,,,Shunhehuizu,Shùn Hé Huí Zú,410203,Shunhehuizu,ShùnHéHuíZú,410203,District,Kaifeng,Kāi Fēng,410200,Prefecture City,Henan,Hé Nán,410000,Province,2010,57186,98348,0.5814658152682312,58.15
金明区,410211,金明区,410211,市辖区,开封市,410200,地级市,河南省,410000,省,,,Jinming,Jīn Míng,410211,Jinming,Jīn Míng,410211,District,Kaifeng,Kāi Fēng,410200,Prefecture City,Henan,Hé Nán,410000,Province,2010,238994,370538,0.6449918766766162,64.5
金水区,410105,金水区,410105,市辖区,郑州市,410100,地级市,河南省,410000,省,,,Jinshui,Jīn Shuǐ,410105,Jinshui,JīnShuǐ,410105,District,Zhengzhou,Zhèng Zhōu,410100,Prefecture City,Henan,Hé Nán,410000,Province,2010,75737,328284,0.23070573040416226,23.07
曹县,371721,曹县,371721,县,菏泽市,371700,地级市,山东省,370000,省,,,Caoxian,Cáo Xiàn,371721,Caoxian,CáoXiàn,371721,County,Heze,Hé Zé,371700,Prefecture City,Shandong,Shān Dōng,370000,Province,2010,2211114,2666836,0.8291151011910743,82.91
孟津县,410322,孟津县,410322,县,洛阳市,410300,地级市,河南省,410000,省,,,Mengjin,Mèng Jīn,410322,Mengjin,MèngJīn,410322,County,Luoyang,Luò Yáng,410300,Prefecture City,Henan,Hé Nán,410000,Province,2010,812191,990021,0.8203775475469712,82.04
新安县,410323,新安县,410323,县,洛阳市,410300,地级市,河南省,410000,省,,,Xinan,Xīn Ān,410323,Xinan,XīnĀn,410323,County,Luoyang,Luò Yáng,410300,Prefecture City,Henan,Hé Nán,410000,Province,2010,1000492,1580718,0.6329351598450831,63.29
渑池县,411221,渑池县,411221,县,三门峡市,411200,地级市,河南省,410000,省,,,Mianchi,Miǎn Chí,411221,Mianchi,Miǎn Chí,411221,County,Sanmenxia,Sān Mén Xiá,411200,Prefecture City,Henan,Hé Nán,410000,Province,2010,967529,1841083,0.5255216630646201,52.55
苍山县,371324,苍山县,371324,县,临沂市,371300,地级市,山东省,370000,省,,,Cangshan,Cāng Shān,371324,Cangshan,Cāng Shān,371324,County,Linyi,Lín Yí,371300,Prefecture City,Shandong,Shān Dōng,370000,Province,2010,1676476,2338959,0.7167616020631401,71.68
龙亭区,410202,龙亭区,410202,市辖区,开封市,410200,地级市,河南省,410000,省,,,Longting,Lóng Tíng,410202,Longting,LóngTíng,410202,District,Kaifeng,Kāi Fēng,410200,Prefecture City,Henan,Hé Nán,410000,Province,2010,75248,126623,0.5942680239766867,59.43
淳化县,610430,淳化县,610430,县,咸阳市,610400,地级市,陕西省,610000,省,,,Chunhua,Chún Huà,610430,Chunhua,Chún Huà,610430,County,Xianyang,Xián Yáng,610400,Prefecture City,Shanxi,Shǎn Xī,610000,Province,2010,773210,1335168,0.5791106437541942,57.91
市中区,370402,市中区,370402,市辖区,枣庄市,370400,地级市,山东省,370000,省,,,Shizhong,Shì Zhōng,370402,Shizhong,Shì Zhōng,370402,District,Zaozhuang,Zǎo Zhuāng,370400,Prefecture City,Shandong,Shān Dōng,370000,Province,2010,210030,509346,0.41235231061007643,41.24
陇县,610327,陇县,610327,县,宝鸡市,610300,地级市,陕西省,610000,省,,,Longxian,Lǒng Xiàn,610327,Longxian,LǒngXiàn,610327,County,Baoji,Bǎo Jī,610300,Prefecture City,Shanxi,Shǎn Xī,610000,Province,2010,751082,3093574,0.24278779172568685,24.28
富平县,610528,富平县,610528,县,渭南市,610500,地级市,陕西省,610000,省,,,Fuping,Fù Píng,610528,Fuping,FùPíng,610528,County,Weinan,Wèi Nán,610500,Prefecture City,Shanxi,Shǎn Xī,610000,Province,2010,1411772,1692792,0.8339902362487536,83.4
兰考县,410225,兰考县,410225,县,开封市,410200,地级市,河南省,410000,省,,,Lankao,Lán Kǎo,410225,Lankao,LánKǎo,410225,County,Kaifeng,Kāi Fēng,410200,Prefecture City,Henan,Hé Nán,410000,Province,2010,1224782,1499356,0.816872043730775,81.69
临沭县,371329,临沭县,371329,县,临沂市,371300,地级市,山东省,370000,省,,,Linshu,Lín Shù,371329,Linshu,LínShù,371329,County,Linyi,Lín Yí,371300,Prefecture City,Shandong,Shān Dōng,370000,Province,2010,1126524,1370188,0.8221674689896569,82.22
